Time,bpm,mph,pace,Cadence,stride,distance-feet
0:37:42,138,2.7,21:50,53,29,13830.69
0:37:43,136,2.8,21:24,54,29,13835.53
0:37:44,135,2.8,21:24,55,29,13840.07
0:37:45,134,2.8,21:24,55,30,13848.84
0:37:46,131,2.8,21:24,55,30,13853.38
0:37:47,131,2.8,21:24,55,30,13853.38
0:37:48,129,2.8,21:24,55,30,13853.38
0:37:49,129,2.8,21:24,55,30,13857.92
0:37:50,129,2.8,21:24,55,30,13868.95
0:37:51,129,2.8,21:24,55,30,13870.93
0:37:52,129,2.8,21:24,55,30,13870.93
0:37:53,126,2.7,21:50,56,30,13879.4
0:37:54,126,2.8,21:24,55,29,13883.63
0:37:55,122,3.5,17:12,55,29,13888.17
0:37:56,122,2.8,21:24,56,29,13894.83
0:37:57,121,2.8,21:24,55,30,13899.37
0:37:58,122,2.8,21:24,55,30,13903.9
0:37:59,122,2.8,21:24,55,30,13903.9
0:38:00,124,2.8,21:24,55,30,13908.14
0:38:01,124,2.8,21:24,55,30,13912.68
0:38:02,124,2.8,21:24,55,30,13912.68
0:38:03,124,2.8,21:24,56,30,13921.45
0:38:04,124,2.8,21:24,56,30,13925.69
0:38:05,124,2.8,21:24,56,30,13930.53
0:38:06,124,2.7,21:50,55,30,13935.07
0:38:07,124,2.7,22:17,54,29,13939.3
0:38:08,124,2.7,22:17,54,29,13939.3
0:38:09,126,2.7,22:17,54,29,13943.53
0:38:10,126,2.7,22:17,54,29,13948.07
0:38:11,125,2.7,22:17,54,29,13948.07
0:38:12,125,2.7,22:17,54,28,13952.31
0:38:13,120,2.7,22:17,54,28,13956.85
0:38:14,120,2.7,22:17,54,28,13961.38
0:38:15,120,2.7,22:17,55,28,13965.62
0:38:16,120,2.7,22:17,55,28,13965.62
0:38:17,123,2.7,22:17,55,28,13965.62
0:38:18,123,2.7,21:50,55,28,13974.7
0:38:19,124,2.9,20:58,56,29,13985.73
0:38:20,124,3,20:11,59,29,13991.94
0:38:21,126,3.9,15:25,64,30,13995.87
0:38:22,126,6,9:59,75,33,14006.91
0:38:23,126,6,9:59,75,33,14007.37
0:38:24,128,6.4,9:26,78,37,14015.23
0:38:25,128,6.4,9:26,78,37,14015.23
0:38:26,129,6.5,9:11,79,44,14026.27
0:38:27,130,6.5,9:11,79,44,14031.27
0:38:28,130,6.5,9:11,79,47,14042.3
0:38:29,148,6.5,9:16,79,48,14053.34
0:38:30,148,6.3,9:31,69,48,14064.37
0:38:31,131,6.2,9:36,70,50,14075.41
0:38:32,132,6,9:59,81,52,14086.44
0:38:33,132,6,9:59,81,52,14097.48
0:38:34,134,4.6,12:55,80,46,14108.51
0:38:35,134,5,12:03,78,39,14119.55
0:38:36,135,5,11:55,78,37,14127.17
0:38:37,135,5,11:55,77,36,14132.92
0:38:38,135,5.2,11:38,79,37,14143.95
0:38:39,135,5.2,11:38,79,37,14144.41
0:38:40,137,5.2,11:38,79,37,14144.41
0:38:41,137,5.2,11:30,79,37,14150.46
0:38:42,138,5.2,11:30,79,37,14161.5
0:38:43,140,5.2,11:30,79,37,14168.01
0:38:44,140,5.2,11:30,79,37,14179.05
0:38:45,141,5.2,11:38,80,37,14190.08
0:38:46,141,5.1,11:47,79,37,14201.12
0:38:47,141,5.1,11:47,77,37,14208.85
0:38:48,142,5.1,11:47,77,37,14208.85
0:38:49,143,5.1,11:47,77,37,14208.85
0:38:50,144,5.1,11:47,77,37,14208.85
0:38:51,144,5.1,11:47,77,37,14208.85
0:38:52,146,5.1,11:47,77,37,14208.85
0:38:53,146,5.1,11:47,77,37,14208.85
0:38:54,147,5.1,11:47,77,37,14208.85
0:38:55,148,4.9,12:22,77,37,14219.89
0:38:56,148,4.9,12:13,77,37,14224.55
0:38:57,150,5,12:05,77,37,14235.59
0:38:58,150,5,11:59,77,37,14241.63
0:38:59,153,5,12:03,77,37,14252.66
0:39:00,154,5,12:06,77,37,14261.96
0:39:01,154,4.9,12:13,77,37,14273
0:39:02,155,4.9,12:09,77,37,14284.03
0:39:03,155,5,12:04,77,37,14295.07
0:39:04,155,4.6,12:56,77,37,14306.1
0:39:05,157,4.4,13:36,77,37,14313
0:39:06,157,4.1,14:31,77,37,14322.87
0:39:07,157,3.9,15:12,77,37,14322.87
0:39:08,157,3.8,15:41,77,37,14333.9
0:39:09,157,3.7,16:02,77,37,14340.08
0:39:10,157,3.7,16:02,77,37,14340.08
0:39:11,157,3.4,17:51,77,37,14351.12
0:39:12,157,3.1,19:19,77,37,14351.45
0:39:13,158,3,20:20,77,37,14362.49
0:39:14,157,2.8,21:05,77,37,14363.56
0:39:15,158,3.1,19:33,77,37,14374.3
0:39:16,159,3.1,19:08,77,37,14385.33
0:39:17,160,3.1,19:28,77,37,14389.56
0:39:18,159,3.4,17:37,77,37,14400.6
0:39:19,160,3.6,16:35,77,37,14410.68
0:39:20,159,2.9,20:24,77,37,14421.71
0:39:21,159,2.5,24:05:00,77,37,14424.25
0:39:22,161,3.5,17:23,77,37,14435.28
0:39:23,161,4.1,14:40,77,37,14446.32
0:39:24,161,4.1,14:40,77,37,14447.76
0:39:25,160,4.2,14:12,77,37,14458.8
0:39:26,160,4.3,13:54,77,37,14465.45
0:39:27,160,3.6,16:36,77,37,14476.49
0:39:28,161,3.1,19:03,77,37,14476.82
0:39:29,162,3.6,16:41,77,37,14487.85
0:39:30,162,3.9,15:24,77,37,14498.89
0:39:31,163,4.5,13:16,77,37,14509.92
0:39:32,163,4.1,14:45,77,37,14520.96
0:39:33,163,3.5,17:12,77,37,14531.99
0:39:34,164,3.1,19:18,77,37,14543.03
0:39:35,164,2.9,21:01,77,37,14547.49
0:39:36,165,3.1,19:34,77,37,14558.53
0:39:37,165,3.1,19:34,77,37,14560.68
0:39:38,165,3.2,18:42,77,37,14560.68
0:39:39,165,3.3,18:18,77,37,14571.71
0:39:40,165,3.3,18:02,77,37,14575.67
0:39:41,166,3,19:57,77,37,14586.7
0:39:42,165,2.8,21:28,77,37,14587.02
0:39:43,165,2.9,20:41,77,37,14598.06
0:39:44,165,3,20:12,77,37,14600.36
0:39:45,165,3.1,19:11,77,37,14611.39
0:39:46,164,3.2,18:33,77,37,14615.5
0:39:47,164,3.2,18:45,77,37,14626.53
0:39:48,163,2.9,20:25,77,37,14637.57
0:39:49,162,2.8,21:35,77,37,14642.78
0:39:50,162,2,29:32:00,77,37,14652.05
0:39:51,161,1.5,39:08:00,77,37,14652.05
0:39:52,161,1.7,35:07:00,77,37,14662.39
0:39:53,161,1.7,35:07:00,77,37,14662.39
0:39:54,161,1.8,32:53:00,77,37,14662.39
0:39:55,160,2.1,29:08:00,77,37,14673.43
0:39:56,160,2.2,27:05:00,77,37,14674.03
0:39:57,159,2.4,25:13:00,77,37,14683.72
0:39:58,159,2.5,24:07:00,77,37,14683.72
0:39:59,158,2.5,24:12:00,77,37,14694.06
0:40:00,158,2.5,24:16:00,77,37,14694.06
0:40:01,156,2.4,24:32:00,77,37,14701.09
0:40:02,156,2.4,24:42:00,77,37,14701.09
0:40:03,154,2.4,24:32:00,77,37,14710.72
0:40:04,154,2.6,23:00,77,37,14721.75
0:40:05,153,2.7,22:06,77,37,14722.38
0:40:06,152,2.7,22:11,77,37,14732.09
0:40:07,152,2.7,22:14,77,37,14732.09
0:40:08,151,2.8,21:41,77,37,14742.18
0:40:09,150,2.8,21:19,77,37,14742.18
0:40:10,150,2.7,22:19,77,37,14750.94
0:40:11,147,2.6,23:02,77,37,14750.94
0:40:12,147,2.8,21:07,77,37,14761.97
0:40:13,145,3,20:01,77,37,14762.08
0:40:14,145,3.1,19:29,77,37,14772.65
0:40:15,145,3.1,19:09,77,37,14772.65
0:40:16,144,3.3,18:17,77,37,14783.05
0:40:17,143,3.4,17:45,77,37,14783.05
0:40:18,142,3.4,17:47,77,37,14794.09
0:40:19,142,3.4,17:47,77,37,14794.09
0:40:20,141,3.4,17:49,77,37,14794.09
0:40:21,139,3.3,18:27,77,37,14805.13
0:40:22,138,3,20:14,77,37,14814.68
0:40:23,137,2.8,21:13,77,37,14814.68
0:40:24,137,3.1,19:35,77,37,14825.71
0:40:25,137,3.2,18:38,77,37,14826.1
0:40:26,136,3.2,18:56,77,37,14836.6
0:40:27,135,3.1,19:09,77,37,14836.6
0:40:28,135,3.1,19:09,77,37,14836.6
0:40:29,135,3,20:19,77,37,14845.43
0:40:30,134,2.8,21:10,77,37,14845.43
0:40:31,132,3,20:12,77,37,14855.55
0:40:32,133,3.1,19:36,77,37,14855.55
0:40:33,133,3.2,18:46,77,37,14866.59
0:40:34,132,3.3,18:15,77,37,14867.44
0:40:35,132,3.3,18:25,77,37,14878.31
0:40:36,136,3.2,18:32,77,37,14878.31
0:40:37,136,3.2,18:32,77,37,14878.31
0:40:38,134,2.4,25:18:00,77,37,14888.21
0:40:39,131,2.5,24:01:00,77,37,14897.11
0:40:40,129,2.6,23:14,77,37,14897.11
0:40:41,127,2.8,21:21,77,37,14905.36
0:40:42,127,2.8,21:21,77,37,14905.36
0:40:43,126,3,20:15,77,37,14905.36
0:40:44,127,3.1,19:19,77,37,14915.15
0:40:45,126,4,15:05,77,37,14926.18
0:40:46,128,4.6,13:09,77,37,14931.83
0:40:47,129,5,12:07,77,37,14942.86
0:40:48,131,5.2,11:31,77,37,14950.71
0:40:49,126,5.4,11:02,77,37,14961.75
0:40:50,126,5.4,11:02,77,37,14968.19
0:40:51,132,5.6,10:43,77,37,14968.19
